policy_id,driver_age,gender,vehicle_age,annual_mileage,territory,prior_claims_3yrs,current_claim_count
755,59,F,5,26320,rural,1,0
756,51,M,13,18319,suburban,0,0
757,25,M,0,15212,suburban,1,0
758,73,F,8,13375,urban,0,0
759,26,F,7,10987,suburban,0,1
760,35,F,0,18862,suburban,0,1
761,26,M,10,29692,urban,0,0
762,32,F,1,21216,suburban,0,0
763,80,F,4,19458,suburban,0,0
764,57,M,10,14143,urban,1,0
765,59,M,0,21120,suburban,0,0
766,39,M,5,28622,suburban,1,0
767,68,M,7,9488,urban,0,0
768,43,F,10,29470,suburban,3,0
769,24,M,1,16467,suburban,0,0
770,22,F,2,18768,suburban,0,0
771,30,M,7,16777,urban,1,0
772,69,M,10,18773,suburban,0,1
773,51,M,0,22258,rural,1,0
774,57,F,2,9969,urban,0,0
775,29,M,0,20536,rural,0,0
776,89,F,17,7826,urban,0,0
777,22,F,4,12864,suburban,1,2
778,35,F,4,16339,urban,1,0
779,37,M,0,15273,urban,0,0
780,68,F,5,24637,suburban,1,0
781,58,M,14,11133,urban,1,0
782,70,F,5,15452,urban,1,0
783,50,F,4,14095,urban,0,0
784,71,M,15,14037,suburban,1,2
785,76,F,3,4163,suburban,0,1
786,70,F,4,25975,suburban,0,0
787,71,M,11,13409,urban,0,0
788,53,F,5,17993,suburban,0,0
789,69,M,8,25305,suburban,0,0
790,56,M,8,14107,urban,0,0
791,41,M,20,10284,rural,0,1
792,45,F,1,22395,rural,0,0
793,63,M,4,13532,urban,0,1
794,69,F,5,8507,suburban,0,0
795,68,F,2,16131,rural,0,0
796,60,M,10,18263,urban,0,0
797,94,F,3,18453,urban,0,1
798,74,M,0,15882,urban,0,0
799,69,F,5,20517,suburban,0,0
800,47,M,4,18408,urban,0,2
801,20,F,4,22815,suburban,0,0
802,78,F,8,11280,suburban,2,1
803,48,F,10,11069,urban,0,0
804,75,M,8,17850,suburban,1,0
805,19,M,17,18924,urban,1,0
806,49,M,3,19821,rural,0,0
807,33,M,0,23143,urban,0,0
808,38,F,0,15126,urban,0,0
809,24,M,0,19745,suburban,1,0
810,86,F,16,15432,urban,0,0
811,51,M,4,23541,rural,0,0
812,70,M,7,20583,suburban,1,0
813,17,M,0,18329,suburban,1,0
814,77,M,5,8637,urban,0,0
815,33,F,8,15855,suburban,1,0
816,47,F,3,15845,urban,0,0
817,16,F,17,21340,rural,0,0
818,43,F,5,14644,suburban,0,0
819,43,M,12,21495,urban,1,1
820,37,M,2,25666,suburban,0,0
821,55,M,8,21509,suburban,0,0
822,29,F,0,22118,suburban,2,0
823,38,F,10,12590,suburban,0,0
824,29,M,5,18207,urban,0,0
825,38,M,3,14803,urban,0,0
826,33,F,16,29856,rural,0,0
827,31,M,14,21394,suburban,0,0
828,55,M,4,15158,suburban,0,0
829,80,M,6,12510,urban,1,0
830,53,F,10,21524,suburban,0,0
831,39,M,5,18788,suburban,1,0
832,71,M,0,35577,rural,0,0
833,24,F,9,8822,suburban,0,0
834,61,F,2,19454,rural,1,0
835,33,M,8,20954,suburban,0,0
836,90,M,13,14171,urban,0,1
837,73,F,5,22216,suburban,0,0
838,62,M,6,22988,suburban,0,0
839,69,F,7,22438,suburban,0,0
840,21,F,4,14047,suburban,0,0
841,62,M,4,16087,suburban,0,0
842,76,M,0,29011,rural,1,0
843,20,F,1,21270,urban,0,0
844,19,F,3,15093,suburban,0,0
845,47,M,5,15458,urban,0,0
846,40,F,6,13103,urban,1,0
847,21,F,1,22250,urban,0,1
848,39,M,6,29143,rural,1,0
849,40,F,4,22529,suburban,1,0
850,37,M,2,22261,suburban,1,0
851,39,F,3,17880,suburban,0,0
852,75,M,8,12353,suburban,0,0
853,64,F,5,22655,urban,0,0
854,72,F,1,17460,rural,0,0
855,23,M,6,29938,rural,1,0
856,36,M,5,16457,suburban,0,0
857,55,M,6,20190,suburban,1,1
858,68,F,15,15639,urban,0,0
859,58,M,9,10305,suburban,0,0
860,95,F,10,21741,suburban,0,0
861,24,F,9,13193,suburban,0,2
862,36,M,6,31208,suburban,0,0
863,45,M,7,17257,suburban,0,0
864,49,F,1,19007,urban,1,0
865,43,M,9,17864,urban,0,0
866,53,M,7,14078,urban,0,0
867,77,M,0,22487,rural,0,0
868,48,M,6,13381,urban,1,0
869,65,F,8,16962,rural,0,0
870,59,F,7,10029,rural,0,0
871,60,F,9,20899,rural,0,0
872,21,M,4,18606,urban,0,0
873,30,F,23,16504,suburban,0,0
874,47,M,5,15090,urban,1,0
875,71,M,7,23904,suburban,0,0
876,77,M,3,17321,suburban,0,0
877,19,F,0,18945,urban,0,0
878,73,F,7,25421,rural,0,0
879,50,M,7,13585,urban,0,1
880,35,M,13,14996,urban,0,0
881,57,M,0,20501,suburban,0,1
882,38,F,0,17255,urban,0,0
883,73,F,1,14080,urban,1,1
884,42,F,10,12937,urban,0,0
885,38,M,0,22168,rural,0,0
886,19,M,1,13962,urban,0,0
887,56,F,10,9534,suburban,1,0
888,49,F,20,21259,urban,0,0
889,71,F,0,9732,urban,0,0
890,48,F,6,17230,urban,0,0
891,28,M,2,14681,urban,0,0
892,36,M,10,14136,urban,0,0
893,66,F,8,20684,urban,1,0
894,24,F,3,11610,urban,0,0
895,41,M,9,15854,rural,1,0
896,75,F,10,14856,urban,1,0
897,79,F,7,20577,suburban,1,0
898,78,M,2,19878,suburban,0,1
899,75,F,5,15900,urban,1,0
900,46,F,18,12798,urban,0,0
901,66,M,18,22169,rural,1,0
902,70,F,5,14648,urban,0,0
903,52,F,1,18152,rural,0,0
904,50,F,20,17848,urban,0,0
905,64,F,1,8518,suburban,0,0
906,64,M,10,12002,urban,0,0
907,92,F,16,18398,urban,0,0
908,74,F,10,9131,urban,0,0
909,20,M,8,19638,suburban,2,0
910,76,F,7,15539,suburban,0,0
911,18,M,15,13703,suburban,1,0
912,22,F,7,13736,urban,0,0
913,33,F,2,24343,rural,0,0
914,63,M,8,19137,suburban,1,0
915,58,M,0,9408,suburban,0,0
916,64,M,1,19632,suburban,0,0
917,39,F,2,8975,urban,1,0
918,60,F,4,14861,suburban,0,0
919,29,M,6,15788,rural,0,0
920,53,M,5,13810,urban,1,0
921,42,M,1,15090,suburban,0,0
922,20,M,5,19978,suburban,1,0
923,37,M,5,17790,rural,0,0
924,18,M,1,18402,suburban,0,0
925,63,M,13,17533,suburban,0,0
926,89,F,10,22393,urban,0,0
927,44,M,0,13594,urban,1,0
928,50,M,4,14724,urban,0,0
929,76,M,7,17379,urban,0,0
930,42,M,2,9889,urban,1,0
931,61,F,9,23327,suburban,0,0
932,70,F,3,7710,urban,0,0
933,50,F,10,16337,urban,0,0
934,18,M,13,21773,suburban,0,0
935,70,F,8,12911,suburban,0,0
936,66,M,2,17115,urban,0,0
937,34,M,19,15182,suburban,0,0
938,55,M,4,11727,urban,0,0
939,43,F,0,11755,urban,1,0
940,36,F,8,17237,urban,0,0
941,59,F,9,15773,suburban,0,0
942,35,F,3,13421,urban,0,0
943,27,M,4,13897,suburban,0,0
944,41,F,20,24663,suburban,0,0
945,62,F,3,14182,rural,0,0
946,33,M,9,17881,urban,0,0
947,23,F,5,8418,suburban,0,1
948,44,F,19,30951,rural,0,0
949,19,F,0,13666,urban,1,0
950,20,F,8,19314,urban,0,0
951,25,M,9,16384,suburban,2,0
952,70,M,2,19209,urban,1,0
953,48,F,9,17759,urban,0,0
954,77,F,1,22491,suburban,0,0
955,50,F,12,17579,rural,0,0
956,40,M,5,16901,urban,0,1
957,63,M,5,18802,suburban,1,0
958,42,M,0,27537,rural,0,0
959,37,M,17,17621,suburban,0,0
960,56,F,8,10300,suburban,1,0
961,24,M,12,16117,urban,0,0
962,19,F,11,18255,suburban,1,0
963,45,F,4,24084,rural,0,0
964,41,M,6,10051,urban,0,0
965,70,F,3,18034,urban,1,0
966,45,F,2,25944,suburban,1,0
967,55,M,6,11004,urban,0,0
968,22,M,16,11765,urban,0,0
969,59,M,2,15737,suburban,2,0
970,56,M,1,21938,urban,0,0
971,50,F,3,21877,rural,0,0
972,53,M,16,15489,urban,1,0
973,60,F,8,22705,suburban,0,0
974,64,M,7,16801,urban,2,0
975,61,F,3,31868,suburban,0,0
976,34,M,4,21719,suburban,0,0
977,50,M,2,28787,rural,1,0
978,53,M,3,12845,urban,0,0
979,80,M,1,24175,suburban,0,0
980,54,F,15,21490,urban,1,1
981,45,F,4,8930,suburban,0,0
982,58,M,1,24046,suburban,0,0
983,22,M,22,13972,urban,1,0
984,41,F,18,10344,urban,1,0
985,35,F,4,13992,suburban,0,0
986,47,M,2,23212,suburban,0,0
987,44,F,8,13587,urban,0,0
988,40,M,18,19788,urban,0,0
989,32,M,12,18168,suburban,1,0
990,88,F,7,15497,rural,0,0
991,18,M,5,24466,urban,1,0
992,52,M,6,11665,suburban,0,0
993,59,F,0,18536,suburban,0,0
994,78,M,5,14287,urban,0,0
995,23,M,8,26858,suburban,1,0
996,73,F,6,22386,suburban,0,1
997,77,F,17,19134,rural,1,0
998,49,M,6,11285,urban,0,0
999,75,M,10,17515,urban,0,0
1000,55,M,3,12813,suburban,1,0
1001,99,M,5,18660,urban,1,0
1002,31,F,6,17640,suburban,0,0
1003,71,F,17,23893,rural,0,0
1004,49,M,0,20080,suburban,0,1
1005,71,M,15,16902,urban,0,1
1006,63,M,7,14680,suburban,0,0
1007,55,M,6,19923,urban,0,0
1008,54,M,2,15131,urban,0,0
1009,33,F,4,20709,urban,1,0
1010,66,F,13,14547,urban,0,0
1011,26,F,9,18085,rural,1,0
1012,77,M,5,28838,rural,0,0
1013,50,F,0,23603,suburban,0,0
1014,75,F,0,9338,urban,0,0
1015,57,M,2,10410,urban,0,0
1016,49,F,14,19728,suburban,0,0
1017,22,F,19,18695,suburban,1,0
1018,16,M,3,12374,suburban,0,0
1019,57,F,4,13620,urban,2,0
1020,63,F,6,17826,urban,0,0
1021,62,M,11,22860,suburban,0,0
1022,42,M,19,14864,urban,0,0
1023,23,M,2,24218,suburban,0,0
1024,52,M,13,13838,urban,0,0
1025,78,M,12,19930,suburban,0,0
1026,43,F,8,11685,urban,0,0
1027,62,M,10,15800,suburban,0,0
1028,42,F,1,22660,suburban,0,0
1029,75,M,3,14178,suburban,0,0
1030,92,F,10,19242,suburban,1,0
1031,30,M,1,13483,urban,0,0
1032,71,M,0,27120,rural,1,0
1033,59,M,5,11316,urban,1,0
1034,69,M,3,11187,urban,1,0
1035,31,M,2,12520,urban,0,0
1036,21,F,3,24732,suburban,0,0
1037,28,M,5,15809,suburban,0,0
1038,55,F,1,10864,suburban,0,0
1039,26,M,5,15794,urban,0,0
1040,62,M,7,15237,urban,0,0
1041,17,F,6,17056,rural,1,2
1042,16,F,4,24350,suburban,0,0
1043,32,F,1,8957,suburban,1,0
1044,49,F,5,21779,urban,2,0
1045,19,F,17,15085,suburban,0,0
1046,62,M,1,18713,suburban,0,0
1047,35,F,3,4340,urban,0,0
1048,22,F,1,17350,urban,1,1
1049,47,M,9,11022,urban,0,0
1050,43,M,19,12439,urban,1,0
1051,77,F,18,19433,urban,0,0
1052,75,F,17,19442,urban,1,0
1053,32,F,14,24364,rural,0,0
1054,54,M,2,19290,suburban,1,0
1055,54,F,17,18872,urban,0,0
1056,68,M,4,11294,suburban,1,0
1057,48,M,24,17803,urban,1,0
1058,39,F,2,10946,urban,0,0
1059,63,F,3,18140,suburban,0,1
1060,54,F,12,22849,rural,0,1
1061,23,M,12,35931,rural,0,0
1062,64,M,2,24205,urban,0,0
1063,78,F,9,7041,urban,0,0
1064,65,M,13,17824,urban,0,0
1065,51,M,4,5543,urban,0,0
1066,31,M,2,21385,suburban,1,0
1067,44,F,1,22299,suburban,0,0
1068,55,F,3,17216,urban,1,0
1069,65,F,10,17144,urban,0,1
1070,27,M,2,15625,urban,0,0
1071,66,M,5,15012,urban,0,0
1072,56,M,10,21877,suburban,1,0
1073,39,M,1,6027,suburban,0,0
1074,47,F,17,15218,suburban,0,0
1075,60,F,5,13399,suburban,0,0
1076,66,F,7,7096,urban,0,0
1077,46,M,0,12209,suburban,0,0
1078,30,M,6,13625,rural,1,0
1079,74,F,2,12958,suburban,0,0
1080,27,M,4,17154,urban,0,0
1081,33,M,20,24195,suburban,0,0
1082,19,M,0,19062,suburban,1,0
1083,65,M,18,15529,urban,0,0
1084,69,F,2,11841,suburban,0,0
1085,67,F,7,17539,suburban,0,1
1086,49,M,3,19378,rural,0,0
1087,56,F,7,16837,suburban,0,0
1088,23,M,19,16204,urban,0,0
1089,34,M,5,16354,urban,2,0
1090,80,M,5,14968,suburban,1,0
1091,55,M,17,12304,suburban,0,0
1092,24,M,9,20793,suburban,1,0
1093,22,M,18,11059,urban,0,0
1094,99,F,2,9342,urban,0,0
1095,16,M,20,18528,urban,0,0
1096,68,F,3,13826,suburban,0,0
1097,50,M,14,13843,suburban,0,0
1098,56,F,8,21058,urban,0,0
1099,18,F,14,22550,suburban,1,1
1100,30,M,21,12375,suburban,0,0
1101,51,F,18,5932,urban,0,0
1102,72,M,3,14391,urban,0,0
1103,57,F,3,22260,rural,0,0
1104,67,F,26,15062,urban,1,0
1105,46,M,4,17177,urban,0,0
1106,68,F,6,13975,urban,1,0
1107,54,M,7,24257,rural,0,0
1108,50,M,9,19474,urban,0,0
1109,53,M,0,9509,urban,0,0
1110,63,F,2,19820,suburban,1,0
1111,35,F,10,16179,suburban,0,0
1112,71,F,3,15339,suburban,0,0
1113,64,F,9,15960,suburban,0,1
1114,53,M,1,16820,suburban,0,0
1115,74,M,18,15137,suburban,1,0
1116,46,F,20,21534,urban,0,1
1117,78,M,4,18284,suburban,0,0
1118,62,M,4,10403,urban,0,0
1119,29,F,1,19061,urban,1,0
1120,52,F,0,17266,urban,0,0
1121,54,F,3,4131,urban,0,0
1122,34,M,18,13476,rural,1,1
1123,24,F,2,24805,suburban,0,0
1124,34,F,5,30175,rural,2,0
1125,75,M,3,12663,suburban,0,0
1126,61,M,6,20492,urban,2,1
1127,64,M,10,14222,urban,0,0
1128,67,F,3,17955,rural,1,0
1129,24,F,6,12203,urban,0,0
1130,76,F,2,22751,urban,0,0
1131,52,F,5,31679,rural,0,0
1132,30,F,7,15415,rural,0,0
1133,17,F,10,15533,urban,1,0
1134,51,M,12,24810,suburban,0,0
1135,48,M,14,13756,urban,0,0
1136,27,F,0,7174,urban,0,0
1137,46,M,1,19427,urban,0,0
1138,54,M,3,30960,rural,0,0
1139,20,F,1,25903,suburban,0,0
1140,43,F,9,11469,suburban,0,0
1141,69,M,10,9360,urban,1,0
1142,45,M,9,15130,suburban,0,0
1143,75,F,10,25898,suburban,1,0
1144,82,F,6,18164,urban,0,0
1145,32,F,5,25364,rural,0,0
1146,52,M,20,12172,urban,1,0
1147,48,F,2,20285,suburban,0,0
1148,90,M,5,15047,suburban,0,0
1149,23,F,7,21609,urban,0,0
1150,77,M,5,20740,suburban,0,0
1151,89,F,8,27240,suburban,0,0
1152,62,F,8,25865,suburban,0,0
1153,86,F,5,13623,suburban,0,0
1154,49,M,7,21577,suburban,0,0
1155,21,F,11,13849,suburban,0,1
1156,36,F,5,16313,urban,0,0
1157,47,F,6,14229,urban,0,0
1158,61,F,10,17958,urban,2,0
1159,52,M,13,14769,urban,1,0
1160,42,M,4,14717,suburban,0,0
1161,73,F,16,23530,suburban,1,1
1162,30,F,5,14998,suburban,0,0
1163,22,M,1,23725,urban,0,0
1164,67,F,2,7203,suburban,1,0
1165,29,M,16,13390,suburban,1,0
1166,69,F,2,15320,urban,0,0
1167,37,M,4,18838,urban,0,0
1168,32,M,5,5543,rural,0,0
1169,25,M,3,12792,urban,0,0
1170,21,F,5,18568,rural,0,0
1171,34,M,3,15819,urban,0,1
1172,71,M,20,19418,suburban,1,0
1173,61,F,12,13719,rural,1,0
1174,65,F,8,19252,urban,0,0
1175,27,F,0,20932,urban,0,0
1176,75,M,15,20352,rural,0,0
1177,78,M,6,11249,urban,1,0
1178,42,F,5,14611,urban,0,0
1179,51,F,8,14786,urban,0,0
1180,19,M,3,9671,urban,0,0
1181,40,F,2,23416,suburban,1,0
1182,41,F,8,17310,rural,0,0
1183,40,F,0,11768,urban,0,0
1184,67,F,5,18510,urban,0,0
1185,23,F,11,15681,urban,0,0
1186,56,M,5,4439,suburban,0,0
1187,25,F,2,29394,suburban,1,0
1188,41,M,11,7079,urban,2,0
1189,73,M,20,19483,urban,0,0
1190,23,M,0,14925,urban,0,1
1191,54,M,7,11935,urban,0,0
1192,58,F,7,26321,suburban,1,0
1193,29,F,5,22932,suburban,2,0
1194,46,F,0,12350,suburban,0,0
1195,46,F,17,18575,urban,1,0
1196,59,F,10,23606,rural,1,0
1197,16,F,8,15788,urban,0,0
1198,21,M,15,29621,suburban,0,0
1199,22,M,10,15952,urban,1,0
1200,75,F,16,15375,urban,0,1
1201,77,M,8,15187,urban,0,0
1202,55,M,2,14437,suburban,0,0
1203,78,M,10,25947,rural,1,0
1204,18,F,10,17602,suburban,0,0
1205,23,F,4,12460,urban,0,0
1206,22,M,4,17107,suburban,2,0
1207,44,M,7,14730,urban,0,0
1208,20,F,3,14019,suburban,0,0
1209,30,M,4,15540,urban,1,0
1210,19,F,9,13715,urban,0,0
1211,44,F,6,24363,suburban,0,0
1212,73,M,5,12359,urban,0,0
1213,24,F,17,17971,suburban,1,0
1214,59,F,0,16739,suburban,0,0
1215,42,M,3,16040,urban,0,0
1216,43,M,5,22959,rural,0,0
1217,59,M,5,18650,urban,0,0
1218,62,F,6,15137,urban,0,0
1219,62,F,4,19791,suburban,0,0
1220,41,F,8,22297,suburban,0,0
1221,19,F,5,15602,suburban,0,0
1222,72,M,11,25375,rural,0,0
1223,34,M,8,9148,urban,1,0
1224,37,F,2,23467,rural,0,0
1225,67,F,14,10428,rural,0,0
1226,32,F,1,32835,rural,1,0
1227,62,F,11,9719,urban,0,0
1228,95,M,4,20816,urban,0,0
1229,53,M,7,12000,suburban,0,0
1230,19,F,14,14617,suburban,0,0
1231,55,F,10,15370,urban,0,0
1232,32,F,1,10073,suburban,0,0
1233,77,M,8,12451,urban,2,0
1234,17,F,13,12465,suburban,1,0
1235,16,M,0,26208,suburban,0,0
1236,41,F,9,11119,urban,0,0
1237,48,F,5,12222,suburban,0,0
1238,30,F,10,23067,urban,0,0
1239,17,F,0,25307,rural,0,0
1240,52,M,6,17987,suburban,0,0
1241,46,M,3,23550,suburban,0,0
1242,97,F,17,11259,suburban,0,0
1243,27,M,5,19958,suburban,0,0
1244,75,M,8,15931,urban,0,0
1245,27,F,0,15651,suburban,0,0
1246,65,F,0,19547,suburban,0,0
1247,38,M,6,16397,urban,0,1
1248,76,M,7,16224,urban,0,0
1249,38,M,3,17531,suburban,1,0
1250,55,F,6,17602,urban,0,0
1251,24,F,6,12128,suburban,1,0
1252,71,M,4,15992,suburban,0,0
1253,33,M,0,15057,urban,1,0
1254,53,F,15,17469,urban,0,1
1255,50,M,7,22911,urban,0,0
1256,60,M,2,15540,urban,0,0
1257,25,F,1,17732,urban,0,0
1258,46,M,6,14721,urban,1,0
1259,57,F,3,17041,suburban,0,0
1260,19,F,5,19386,suburban,0,0
1261,72,F,2,21622,suburban,0,0
1262,49,F,7,20942,rural,1,0
1263,36,F,6,12013,rural,0,0
1264,37,M,4,14518,urban,1,0
1265,69,M,8,18460,suburban,2,0
1266,74,F,5,19254,suburban,0,0
1267,16,M,6,16766,suburban,0,0
1268,37,M,3,13219,suburban,0,0
1269,34,F,0,11999,urban,0,0
1270,63,M,4,25796,rural,0,0
1271,47,F,8,14395,suburban,0,0
1272,77,M,2,11169,suburban,0,0
1273,54,M,10,11351,suburban,0,0
1274,32,M,30,12376,suburban,0,0
1275,30,F,5,11711,suburban,0,0
1276,76,M,5,29229,rural,0,0
1277,55,M,4,15841,urban,0,0
1278,53,F,2,19668,suburban,1,0
1279,66,F,1,9650,urban,0,0
1280,40,F,2,12091,urban,0,1
1281,70,F,4,9748,urban,2,0
1282,78,F,10,20772,rural,1,0
1283,45,M,20,18106,urban,0,0
1284,24,F,2,21044,rural,2,0
1285,39,F,3,18193,rural,1,0
1286,46,M,18,16968,urban,0,0
1287,65,F,8,14499,urban,1,1
1288,29,F,20,14166,urban,1,0
1289,35,F,0,9524,urban,1,0
1290,67,M,10,10064,suburban,1,0
1291,60,M,0,23596,rural,0,0
1292,43,M,5,34547,rural,0,0
1293,18,M,9,19029,urban,0,0
1294,68,M,6,14553,rural,1,0
1295,77,M,3,9995,suburban,0,0
1296,36,M,6,17176,rural,0,0
1297,31,F,6,14751,urban,1,0
1298,37,M,3,16477,suburban,0,0
1299,35,M,1,24002,rural,0,0
1300,98,M,4,19568,urban,0,0
1301,49,M,10,17910,suburban,0,0
1302,34,F,10,13276,urban,0,0
1303,19,F,1,11849,suburban,0,0
1304,71,M,4,14660,suburban,0,0
1305,28,F,1,21689,rural,0,0
1306,28,M,0,19495,suburban,0,0
1307,37,M,8,12850,suburban,0,0
1308,61,F,3,12008,suburban,0,0
1309,78,F,15,21653,suburban,1,0
1310,64,M,6,34521,rural,2,0
1311,25,M,7,14602,suburban,0,0
1312,72,M,5,24072,urban,2,1
1313,70,M,3,18038,urban,0,0
1314,64,F,0,18218,suburban,1,0
1315,43,F,10,14940,suburban,1,0
1316,33,M,0,21542,urban,2,0
1317,42,F,5,26499,rural,1,0
1318,73,F,6,10934,urban,1,0
1319,92,M,9,18146,suburban,1,0
1320,55,M,22,15369,urban,1,0
1321,39,F,0,19837,suburban,0,0
1322,67,M,5,18540,suburban,0,0
1323,30,F,2,24443,rural,2,0
1324,63,F,1,12299,urban,0,0
1325,26,M,4,13471,urban,0,0
1326,98,M,2,22071,suburban,0,0
1327,57,F,2,17821,rural,0,0
1328,49,M,18,21948,suburban,0,0
1329,93,F,1,10529,urban,0,0
1330,67,M,5,36860,rural,0,0
1331,16,F,10,16649,urban,0,1
1332,71,M,2,14246,suburban,0,0
1333,55,F,8,28421,rural,0,0
1334,57,M,9,12186,urban,0,1
1335,40,M,8,20348,urban,0,0
1336,22,M,0,16986,suburban,0,0
1337,54,F,2,11474,suburban,1,0
1338,66,M,8,11956,suburban,0,0
1339,54,M,10,16911,suburban,0,0
1340,17,F,18,4722,suburban,1,0
1341,100,F,4,23174,suburban,0,0
1342,17,M,9,13231,rural,0,0
1343,60,M,2,7317,urban,0,0
1344,19,F,14,16765,rural,0,0
1345,72,M,4,16303,urban,1,0
1346,24,M,19,14403,suburban,1,0
1347,73,F,0,22428,rural,1,1
1348,76,F,6,14273,urban,0,0
1349,50,F,2,12658,urban,0,0
1350,78,F,8,19057,suburban,1,0
1351,81,M,10,20218,suburban,1,0
1352,33,F,3,22971,suburban,3,0
1353,57,M,1,20311,suburban,0,0
1354,63,M,10,13134,urban,0,0
1355,80,M,5,10470,urban,0,0
1356,78,F,5,22069,suburban,0,1
1357,24,F,1,14472,suburban,2,0
1358,24,M,18,20875,suburban,1,0
1359,53,F,6,15632,urban,1,0
1360,28,F,10,17657,urban,0,0
1361,65,M,4,7753,urban,0,0
1362,27,M,2,30051,rural,0,0
1363,32,F,3,17332,suburban,0,0
1364,47,F,2,23756,suburban,0,0
1365,18,M,1,21001,urban,1,1
1366,67,M,11,21144,urban,0,0
1367,53,M,8,13855,urban,1,1
1368,74,M,10,13650,urban,1,0
1369,23,M,16,22809,suburban,0,1
1370,46,F,3,18031,suburban,0,0
1371,65,F,3,21392,suburban,0,0
1372,73,M,17,18872,suburban,1,0
1373,23,F,0,16615,urban,0,0
1374,34,F,19,17941,urban,1,0
1375,30,M,2,12087,urban,1,0
1376,52,M,5,13268,urban,0,0
1377,70,F,5,17582,rural,1,0
1378,92,M,3,10305,urban,1,0
1379,37,F,1,15178,suburban,0,0
1380,35,M,10,11884,rural,0,0
1381,81,M,3,27416,rural,0,0
1382,23,F,9,21047,suburban,1,0
1383,70,M,9,15639,urban,0,2
1384,59,F,10,13148,suburban,1,0
1385,46,F,1,20242,suburban,0,0
1386,46,F,6,21943,rural,0,0
1387,34,M,1,17944,urban,0,0
1388,32,F,0,22488,urban,0,1
1389,38,F,10,19918,suburban,1,0
1390,64,F,4,23247,rural,0,0
1391,63,M,3,18038,urban,0,0
1392,37,F,0,5045,rural,0,0
1393,67,M,0,21730,urban,0,1
1394,17,M,7,19122,suburban,0,0
1395,64,M,1,26567,rural,0,0
1396,48,M,0,9739,urban,0,0
1397,32,M,20,11496,urban,1,0
1398,32,F,3,11344,urban,1,0
1399,88,M,8,14037,urban,1,0
1400,61,M,4,8141,urban,0,0
1401,17,M,8,11152,suburban,1,0
1402,69,M,5,13093,urban,1,1
1403,24,M,9,18941,suburban,0,0
1404,33,M,13,15271,urban,1,1
1405,27,M,14,13614,rural,0,0
1406,56,F,3,19711,urban,0,0
1407,30,M,20,10914,urban,0,0
1408,59,M,3,17345,suburban,0,0
1409,20,F,5,18322,suburban,0,0
1410,52,M,0,12626,urban,1,0
1411,40,M,0,13173,urban,1,0
1412,25,M,9,17422,rural,0,0
1413,70,F,3,29515,rural,0,0
1414,56,M,2,14746,urban,1,0
1415,50,M,3,14643,suburban,0,0
1416,36,F,6,23010,suburban,0,0
1417,41,F,3,26868,rural,0,0
1418,30,M,7,17465,suburban,2,0
1419,63,F,4,12484,urban,1,0
1420,45,F,8,13871,suburban,0,0
1421,75,M,3,22715,suburban,1,0
1422,39,M,3,23154,suburban,0,0
1423,32,F,4,17025,urban,0,0
1424,60,F,10,23827,suburban,0,0
1425,73,F,0,11443,urban,0,0
1426,38,F,1,15215,urban,1,0
1427,77,F,4,18366,urban,0,0
1428,49,M,2,18676,rural,0,0
1429,35,F,12,11158,urban,0,0
1430,62,F,9,20615,rural,0,0
1431,67,F,10,19334,rural,0,0
1432,51,M,19,20796,suburban,1,0
1433,25,M,4,25622,suburban,0,0
1434,56,F,0,17033,suburban,0,0
1435,78,F,3,14121,urban,1,0
1436,51,F,8,17412,urban,0,0
1437,23,M,6,20185,urban,0,0
1438,40,M,8,16889,urban,0,0
1439,45,M,5,26826,rural,0,0
1440,78,M,1,18173,rural,0,0
1441,46,M,7,20982,suburban,0,0
1442,17,F,0,16089,suburban,1,0
1443,74,F,5,18051,suburban,0,0
1444,20,F,2,14634,urban,1,0
1445,34,M,10,15619,urban,1,0
1446,58,M,10,19710,suburban,0,0
1447,52,F,3,22211,suburban,0,0
1448,47,F,10,20582,suburban,0,0
1449,51,M,9,17774,rural,0,0
1450,78,M,18,13138,urban,0,0
1451,70,F,7,24558,rural,0,0
1452,29,F,7,22191,rural,1,0
1453,29,M,8,14489,urban,0,0
1454,59,M,5,8853,suburban,1,0
1455,71,M,10,12600,urban,1,0
1456,35,F,9,20329,suburban,1,0
1457,76,M,9,27761,suburban,1,0
1458,23,M,1,12932,suburban,0,0
1459,29,M,1,26294,rural,1,0
1460,47,M,12,16691,suburban,0,0
1461,43,F,3,21515,suburban,0,0
1462,18,M,1,17901,urban,1,0
1463,29,M,7,22027,urban,1,0
1464,43,M,18,32889,rural,1,1
1465,42,F,9,31592,rural,0,1
1466,25,M,8,20881,suburban,1,0
1467,33,F,3,6111,urban,0,0
1468,24,F,16,11565,urban,3,0
1469,38,M,1,14482,suburban,0,0
1470,16,F,1,12951,urban,1,0
1471,37,F,10,15099,urban,0,0
1472,79,M,9,21416,suburban,0,0
1473,73,F,8,12280,urban,1,0
1474,71,M,9,14231,urban,0,0
1475,77,M,2,12492,urban,1,1
1476,57,M,7,15083,suburban,0,0
1477,47,M,8,14918,urban,1,0
1478,22,M,18,11924,suburban,1,0
1479,46,M,2,25050,rural,0,0
1480,78,M,0,16329,urban,0,0
1481,77,M,7,15510,suburban,1,0
1482,52,F,3,20961,urban,0,0
1483,55,M,0,13377,urban,0,0
1484,75,M,7,19226,rural,1,1
1485,18,F,5,11951,urban,0,0
